Id;Label
MN0000169003;Vesta
MN0000038182;The Bachelors
MN0000231819;Debelah Morgan
MN0000249908;Love Unlimited
MN0000581713;Anthony Hamilton
MN0000806877;Ruth Brown
MN0000037730;Pearl Jam
MN0000035943;Shooting Star
MN0000073914;The Cleftones
MN0000524239;Brook Benton
MN0000341672;No Doubt
MN0000933458;Akon
MN0000251206;Julie Roberts
MN0000290072;Roberta Flack
MN0000861757;David Foster
MN0003064444;Device
MN0000034094;The Archies
MN0000023925;Stephen Bishop
MN0000270162;Lil Scrappy
MN0000090079;Chely Wright
MN0000678465;Darude
MN0000075540;Bobby Goldsboro
MN0000057151;B*Witched
MN0000239628;Lupe Fiasco
MN0000813463;John Waite
MN0000075100;Bad Company
MN0000196248;Don Williams
MN0000123391;The Detergents
MN0000771905;Bowling For Soup
MN0000463803;Ol' Dirty Bastard
MN0000068934;Kenny G
MN0000572106;The Three Degrees
MN0000412710;Milli Vanilli
MN0000563349;Dan Seals
MN0000739742;Jibbs
MN0000149515;Joe Cocker
MN0000053428;Blue Magic
MN0000143928;Fern Kinney
MN0000246947;Sammi Smith
MN0000684830;Willie Mitchell
MN0000403120;The Mills Brothers
MN0000755979;Andy Pratt
MN0000578031;The Statler Brothers
MN0000237235;Lucille Starr
MN0000219287;Jane Olivor
MN0000282384;Lolita
MN0000988471;Enya
MN0000197867;The Hullaballoos
MN0000075308;The Jeff Healey Band
MN0000267814;Hot Chocolate
MN0000145180;The Emotions
MN0000086729;Bill Pursell
MN0001413235;Rock Flowers
MN0000602378;Timbaland
MN0001176522;Donna Lynn
MN0000186390;Donny Osmond
MN0000036106;Steve Miller Band
MN0000328014;Peter Tosh
MN0000407101;Nicolette Larson
MN0000950441;Go West
MN0000774956;Chris Kenner
MN0000603195;Timmy Thomas
MN0001038956;Melanie Fiona
MN0000883069;Merril Bainbridge
MN0000125506;Jagged Edge
MN0000285232;Maroon 5
MN0000768844;Billy Vaughn
MN0000757157;Simply Red
MN0000262281;Jennifer Hanson
MN0000401287;Mazzy Star
MN0000355451;Porter Wagoner
MN0000099198;Kitty Kallen
MN0000963005;Will Smith Featuring Tra-Knox
MN0000161572;Dwight Twilley
MN0000297702;Sammy Hagar
MN0000809271;Jamie Walters
MN0000793456;Electronic
MN0000749970;Ted Nugent
MN0000128776;Benjamin Orr
MN0000847906;Jeru The Damaja
MN0000169228;Dionne Farris
MN0000832833;Samantha Mumba
MN0000424296;The Righteous Brothers
MN0000081619;Keith Urban
MN0000046861;Ray Charles
MN0000608945;Brandy
MN0000199229;Johnny Bond
MN0000004869;Pacific Gas & Electric
MN0000575012;Darlene Love
MN0000743709;Alien Ant Farm
MN0000593930;Argent
MN0000014699;Transvision Vamp
MN0000892771;The O'Jays
MN0000194063;Lee Ann Womack
MN0000894245;The Playmates
MN0000482600;The Spencer Davis Group
MN0000205851;Grin
MN0000150590;Eiffel 65
MN0000351227;Richard Marx
MN0000813731;Debbie Gibson
MN0000902274;The New Establishment
MN0000107997;Jackie Ross
MN0001511874;Joey Heatherton
MN0000121157;The Contours
MN0000219428;Uncle Kracker
MN0003018652;Peter Shelley
MN0000292389;Samantha Cole
MN0000347148;Night Ranger
MN0000128440;Duran Duran
MN0000019083;Paul Davis
MN0000246960;Wham!
MN0000802464;Freedy Johnston
MN0000307049;Public Announcement
MN0000796741;Eddy Arnold
MN0000227088;Deana Carter
MN0000805493;Luther Ingram
MN0000357773;Preston Epps
MN0000158407;Beau Coup
MN0000047999;B Angie B
MN0000931202;Arthur Alexander
MN0000138407;The Dramatics
MN0002132219;Dorrough
MN0000193305;Cassie
MN0001620636;New Boyz
MN0000088778;Jimmy Ray
MN0001661219;The Caslons
MN0000651549;Gwen McCrae
MN0000231407;Lee Oskar
MN0000619388;Alejandro Sanz
MN0000076881;Jimmy Reed
MN0000069702;Choirboys
MN0000052093;The Fixx
MN0000214593;David Gray
MN0001202301;Disco Tex And The Sex-O-Lettes
MN0000186805;Eric Carmen
MN0000081832;Kenny Loggins
MN0000049774;BLACKstreet
MN0000667738;Dan Hill
MN0000566430;Mobb Deep Featuring Vita & Noyd
MN0000563551;95 South
MN0001296614;Mono
MN0000224186;John Mellencamp
MN0000757085;Bangles
MN0000743968;Patrice Rushen
MN0000773642;The Kingsmen
MN0000271029;Esther Phillips
MN0000129317;Larry Elgart
MN0000777366;La Bouche
MN0000194246;Garbage
MN0000246885;Johnny Mathis
MN0000013589;Alvin Cash
MN0000136939;Tami Davis
MN0000139655;Laura Branigan
MN0000385797;Matt Nathanson
MN0000829172;Lou Monte
MN0000481827;The Tractors
MN0000954279;Daniel Boone
MN0000773442;Chingy
MN0000148424;The Electric Indian
MN0000309885;Little Caesar
MN0000807869;Joe Nichols
MN0000132657;Climie Fisher
MN0000780258;Christina Aguilera
MN0000615247;The Fratellis
MN0000017021;Tenacious D
MN0000733005;Hurricane Chris
MN0000812711;Death Cab For Cutie
MN0000587982;Abra Moore
MN0000949630;Goo Goo Dolls
MN0000842351;Pete Townshend
MN0000245049;Johnny Cymbal
MN0000117001;Barrett Strong
MN0000936749;Brighter Side Of Darkness
MN0000852376;Richie Sambora
MN0000332141;Jerry Lee Lewis
MN0000806542;Etta James
MN0000488436;The Pipkins
MN0000798587;Finger Eleven
MN0000174557;Carole King
MN0000454240;Red Sovine
MN0000895677;Teddy Geiger
MN0000002273;Allan Sherman
MN0000856451;Naked Eyes
MN0002849126;The Monitors
MN0000597585;Tina Arena
MN0000777210;Kool & The Gang
MN0000831733;Lindsay Lohan
MN0000076561;Billy Ray Cyrus
MN0001947662;Dana Rollin
MN0000253657;JoJo
MN0000364445;Rupert Holmes
MN0000151549;Belinda Carlisle
MN0000790750;Spys
MN0000548397;Jonas Brothers
MN0000067131;Billy Crystal
MN0000807949;Underworld
MN0000640261;Buddy Jewell
MN0000506596;Al Downing
MN0000157676;Eminem
MN0000174007;Ugly Kid Joe
MN0000944700;Leona Lewis
MN0000635466;Bubba Sparxxx
MN0000150239;Leah Andreone
MN0000128681;Afroman
MN0000070929;The Jacksons
MN0000310941;Puff Johnson
MN0000830464;Ron Holden
MN0000360346;Profyle
MN0000771203;Glass Moon
MN0000260384;Julian Lennon
MN0000107294;Biz Markie
MN0000978359;The Veronicas
MN0000494474;Third World
MN0000085445;Bobby Marchan
MN0000831934;Rockell
MN0000853629;Ruff Endz
MN0000408002;The Newcomers
MN0000573978;Marcia Griffiths
MN0000987777;Donell Jones
MN0001891126;The Sensations
MN0000574772;AC/DC
MN0000205006;Drupi
MN0001987787;Eruption
MN0000227988;House Of Pain
MN0000191947;War
MN0000245760;Les McCann
MN0001979110;T.P.E.
MN0001020707;Madcon
MN0000762496;Folk Implosion
MN0000933262;Arthur Prysock
MN0000675976;Glenn Jones
MN0000628981;The Buckinghams
MN0000390390;Ohio Players
MN0000070811;Kevin Paige
MN0000090124;Black Box
MN0000851158;Richard Burton
MN0000376608;The Marvelettes
MN0000560079;Godspell
MN0000349180;Jimmy Barnes
MN0000200184;Chantay Savage
MN0000642542;Burt Bacharach
MN0000332257;Neneh Cherry
MN0000754032;The Beatles
MN0000087407;The Korgis
MN0000656081;Elliott Yamin
MN0000137084;Jody Watley
MN0000639626;Group Home
MN0000934367;Breaking Benjamin
MN0000201760;George Benson
MN0002726439;Disney's Friends For Change
MN0000491802;The Records
MN0000860561;The Fray
MN0000125064;Joe Dowell
MN0000256974;Wild Cherry
MN0000741718;P.M. Dawn
MN0000184043;Foo Fighters
MN0000792530;Tori Amos
MN0000731084;Ann-Margret
MN0000007979;Senator Bobby
MN0000130689;Jackson Browne
MN0000289599;Linkin Park
MN0000290040;Roy Hamilton
MN0000749167;Trini Lopez
MN0000199162;Vicious
MN0000841870;Jennifer Paige
MN0000355998;Ruben Studdard
MN0000391586;James Blunt
MN0000659299;Gary Allan
MN0000171855;Frank Ifield
MN0000243474;Lionel Richie
MN0000146841;Cyndi Thomson
MN0000519603;Seduction
MN0002313776;Rhinoceros
MN0000341806;Jessie James
MN0000574829;Margie Joseph
MN0000302595;Scott English
MN0000305541;Percy Faith
MN0000588696;Theola Kilgore
MN0000622805;Stevie Wonder
MN0000138699;Frank Zappa
MN0000921002;Ann Peebles
MN0000154101;Clyde McPhatter
MN0000266151;Little Texas
MN0000071812;The Four Tops
MN0000215930;Dickey Lee
MN0000167931;Dishwalla
MN0000823762;Horace Brown
MN0000743623;Spacehog
MN0002014109;The Fantastics
MN0000532487;David Cassidy
MN0000138112;EPMD
MN0000578999;Aaliyah
MN0003137622;Sagat
MN0000139908;The Cult
MN0000355208;Porno For Pyros
MN0000986573;The Red Jumpsuit Apparatus
MN0000198783;Johnny Horton
MN0000821948;Jomanda
MN0000192828;Deborah Allen
MN0000171637;Duane Eddy
MN0000758317;Bertha Tillman
MN0000096379;Boyz II Men
MN0000181914;Ellen Foley
MN0000034988;Swans
MN0000133980;Crispian St. Peters
MN0000133987;Clint Holmes
MN0000166264;El Coco
MN0000895074;The Romantics
MN0000742827;Soupy Sales
MN0000814657;Mahalia Jackson
MN0000808304;Lou Gramm
MN0000793664;El DeBarge
MN0000785585;Claude Gray
MN0000576043;The Springfields
MN0000774941;Collin Raye
MN0000686359;Yellowcard
MN0000558954;Natasha Bedingfield
MN0000784524;Joe Hinton
MN0000459616;Michael McDonald
MN0000768877;The Jaggerz
MN0000225930;Liz Phair
MN0001361069;Clout
MN0000073682;Trina Featuring Kelly Rowland
MN0002093150;The Sapphires
MN0000624190;The Bravery
MN0000669738;Heavy D
MN0000000534;All Saints
MN0000026952;Smokie Norful
MN0000522068;British Lions
MN0000482677;The Lemonheads
MN0000150048;Enigma
MN0000239545;Lindisfarne
MN0000633313;Katharine McPhee
MN0000179764;Fontella Bass
MN0000125352;Barbara Fairchild
MN0000696046;Marky Mark
MN0000375329;Queen Pen
MN0000619423;Ashford & Simpson
MN0000633078;Bruce Hornsby
MN0000846113;Philly's Most Wanted
MN0000175579;Disturbed
MN0000767016;Keith Sweat
MN0002391135;Peter McCann
MN0000115253;Common
MN0001532591;Adam Lambert
MN0000402637;The Marvelows
MN0002447909;Haircut One Hundred
MN0000749175;Skeeter Davis
MN0000347151;Jewel
MN0000483070;The Pharcyde
MN0000820232;Dick Dale
MN0000251491;Leo Sayer
MN0000019323;Tatyana Ali
MN0000355449;Ruby Winters
MN0000805316;Lustra
MN0000583161;Wyclef Jean
MN0000061828;The Gants
MN0000785101;Bananarama
MN0000798801;Don Ho
MN0000156471;Funky Green Dogs
MN0002548827;Braids
MN0000158540;Gavin DeGraw
MN0000798809;Freddie Scott
MN0000482705;Sugar Pie DeSanto
MN0000946137;Canned Heat
MN0000953324;Heartsfield
MN0000682056;Xzibit
MN0000309653;Vanity Fare
MN0000515600;Thelma Houston
MN0000387530;Matthew Sweet
MN0000586493;The Weather Girls
MN0000334770;Ramsey Lewis
MN0000981156;Cobra Starship Featuring Leighton Meester
MN0001193500;Hughes/Thrall
MN0000238495;John Mayall
MN0000390185;Aly & AJ
MN0000374888;N.O.R.E.
MN0000255494;Valerie Simpson
MN0000382455;Master P
MN0000312140;Pete Fountain
MN0000165261;Genya Ravan
MN0000144629;Fever Tree
MN0000019740;Amerie
MN0000262255;Mariah Carey
MN0000692251;The Youngbloods
MN0000746470;Tracey Ullman
MN0000618713;Aldo Nova
MN0000955936;Henry Gross
MN0000873085;Men At Work
MN0000183311;Fine Young Cannibals
MN0000368367;Nancy Wilson
MN0000820636;Diana DeGarmo
MN0000359966;Rickie Lee Jones
MN0000153590;Graham Nash
MN0000775904;Chris De Burgh
MN0000816538;Johnny Bristol
MN0000131627;Creedence Clearwater Revival
MN0001824897;Kimberly Scott
MN0000110792;City Boy
MN0000075825;The Coasters
MN0000013593;Travis Wammack
MN0000757328;The Marketts
MN0000947816;Hank Thompson
MN0000792839;Shanice
MN0000817751;Derek Martin
MN0000890724;The Originals
MN0000048903;Blu Cantrell
MN0000996096;Selena Gomez
MN0000667037;Daddy Dewdrop
MN0000068733;The Frogmen
MN0000110558;Lasgo
MN0000002867;Pat Travers
MN0000121185;Cozy Powell
